58453
26556
56534
26993
31873
26485
59052
30444
69100
57913
30786
63403
47755
29717
27897
26810
27647
29168
48683
70019
29669
29373
66894
29684
61917
28722
54349
28137
28201
31837
68815
31314
29697
29695
64268
29263
31370
68857
51370
30798
29412
66349
59693
65327
31400
28455
30148
31455
30734
31577
61503
31114
29406
31343
30248
51686
27993
68413
47917
68165
68560
27709
70192
28194
31359
51517
29060
28872
31460
68285
67406
59364
28402
31158
49215
59079
28390
27851
31601
31817
31325
28835
51194
49359
29037
31012
27400
26902
27574
28619
49238
54710
66362
28665
62464
57948
29474
27369
51487
65637
26865
31590
27567
68851
68059
27617
53169
56637
26510
30931
54296
53850
51015
26869
27344
30729
30166
27222
29573
29169
31763
68817
29259
26832
29545
26641
56899
27220
69101
65017
66548
48011
27186
57525
57373
26646
26505
29393
47908
51967
49176
68021
68834
63280
26656
29600
31765
47965
30265
26920
26539
56369
27866
28864
53681
27252
29897
64776
27843
58049
53949
26229
29010
30104
26227
65562
31187
59076
68829
59084
58102
70764
30984
29969
28122
66720
30806
29733
66765
29492
30726
29267
26879
63267
30094
49614
66081
30116
57915
54295
26607
30136
66305
62474
26719
31220
28069
29053
70897
30842
62216
27521
57032
57901
49193
47842
68145
67069
56676
63862
27664
28815
28855
28392
28208
30015
52366
59603
67649
28701
29928
50376
53856
54042
59354
59615
59395
58713
30509
26494
26647
59763
61066
63695
68832
58741
28928
28527
64313
26253
67710
26696
27508
31374
27074
29116
30353
27438
26897
59608
59262
27717
71083
58978
30320
66199
31711
48084
51226
31015
62210
29203
59193
31175
30363
54654
31115
56205
27301
31127
30373
26378
30921
28184
26173
57941
55326
28231
30749
31162
27785
29744
30053
64760
28159
66572
26353
54008
64733
66841
29797
68603
49114
31696
61971
51118
29828
31201
29884
68579
29890
29218
27481
29543
30010
57054
58965
29737
29755
58089
70319
58581
51888
54678
70796
66924
54764
29736
26109
27199
58040
29415
25664
66245
69628
26303
29937
31426
30739
27291
29918
28344
65498
65064
48032
27168
62642
70201
49939
53039
58056
54657
56631
28767
62636
59365
28120
27941
26884
47963
28749
65328
66404
29917
27724
27600
26477
28196
28217
30329
30871
61062
67480
